Id,SalePrice
2144,119455.51881540508
2145,148588.9191800976
2146,183053.97938014645
2147,144151.3514798417
2148,152047.06574196857
2149,153778.63814600036
2150,250557.27980705554
2151,116122.9017797368
2152,152609.26998000863
2153,179055.72974714733
2154,101133.7011943375
2155,138096.3584569506
2156,285873.88999482495
2157,225336.53026984533
2158,249864.14296637362
2159,230904.68310831336
2160,175098.28593456527
2161,232030.55191840164
2162,356876.4964936841
2163,339062.7759082807
2164,228832.33052081574
2165,219529.9483985734
2166,160203.52541562275
2167,213967.96791818755
2168,209720.963234588
2169,194677.65307142417
2170,228086.0758845087
2171,167360.53889419715
2172,127124.7193900503
2173,191263.9174193947
2174,227114.84121727952
2175,257042.63610533363
2176,288522.0682357855
2177,244713.02061137787
2178,203322.44188077925
2179,140620.90508192673
2180,192804.06770929892
2181,202918.69932237084
2182,231674.7297039885
2183,198092.1114608827
2184,114031.72454013283
2185,132169.41978478752
2186,132551.84369302908
2187,154753.72398439443
2188,149273.0345532358
2189,409977.3315097079
2190,85186.87536545655
2191,87946.33194479872
2192,99014.32376322195
2193,114383.07968971817
2194,97704.48937246672
2195,121709.25566921152
2196,112260.50930882849
2197,112470.82168691693
2198,144316.04309189212
2199,203784.32873461666
2200,150085.84227791135
2201,141575.30675945224
2202,207465.13945935378
2203,141727.4188817543
2204,187212.1771963131
2205,124824.32828945048
2206,145436.09836745472
2207,235964.34662616515
2208,284628.1387334926
2209,265310.01927447616
2210,116771.11502917457
2211,112912.7772682506
2212,112656.62560844157
2213,110351.43939298198
2214,125397.16280136124
2215,107682.72224186698
2216,160635.57034956352
2217,50101.987381282954
2218,88683.09264157317
2219,80465.02657061126
2220,85925.3707541448
2221,343626.1631393851
2222,294093.4881866425
2223,304448.8089909538
2224,192176.26597303775
2225,115353.36804355797
2226,192728.55335427
2227,201755.02323911904
2228,268654.4365428456
2229,256520.19112589894
2230,165376.43843865793
2231,217019.28777053603
2232,177277.20628863992
2233,186840.69801249294
2234,236706.30998905736
2235,225476.47111930914
2236,261978.92724345493
2237,302175.46461023466
2238,194923.82703766882
2239,99483.97504313092
2240,158279.49967192605
2241,170957.665823819
2242,118890.20252063473
2243,134575.7718031511
2244,107537.08812828356
2245,110334.84677296721
2246,148935.31953705277
2247,108850.37825361146
2248,133091.39054098618
2249,122604.18142194377
2250,131722.17327300718
2251,112637.1850486847
2252,171105.7435010497
2253,154994.35878527057
2254,179005.80136070235
2255,175616.2826626131
2256,168492.54863143663
2257,220095.2319589626
2258,151501.61635014124
2259,169778.1441873603
2260,153148.68710475334
2261,205303.2239948735
2262,209274.72651956722
2263,399945.80293733353
2264,565149.9502087561
2265,165979.54908330343
2266,290000.45233549183
2267,365080.6515774007
2268,436785.37412751117
2269,149694.20549430037
2270,196127.46375527538
2271,204244.1866774235
2272,198839.04339594342
2273,172025.9506148748
2274,188372.41766507892
2275,154840.50468242573
2276,182232.67582451113
2277,176864.87895232104
2278,143867.42150519358
2279,127345.13728327684
2280,133073.0781731566
2281,174224.29654579944
2282,191748.52699330935
2283,105795.44728144439
2284,111558.90963012639
2285,135606.7019345565
2286,121436.20992075442
2287,380655.74152501946
2288,278662.52888966433
2289,367943.19687805686
2290,461279.4140784579
2291,337227.13253833447
2292,427266.25823075575
2293,484501.60772698146
2294,407717.318259614
2295,485975.35401951266
2296,283077.7860718859
2297,347940.96266083984
2298,339581.0504110305
2299,374436.47323406773
2300,348580.9062100802
2301,324094.3789146776
2302,250553.1456422534
2303,247386.82398650385
2304,229059.90448564128
2305,203926.59282220315
2306,197761.60692746527
2307,213456.83539691285
2308,220783.39246267482
2309,274282.8018552177
2310,220363.7453898606
2311,206737.72540190487
2312,172212.19780351836
2313,172419.6216561584
2314,168913.06481183763
2315,171784.185755112
2316,200683.2598069796
2317,209646.42336560885
2318,188001.7652099941
2319,179683.2006774717
2320,179528.4554698994
2321,223139.7018034589
2322,184701.515355214
2323,190260.16579189242
2324,199210.42243309985
2325,208758.45410744922
2326,182357.92227576463
2327,207376.36033509125
2328,224600.4338629886
2329,186702.2088498954
2330,175704.73675644558
2331,332855.1981081688
2332,411864.6052880907
2333,306372.4044415632
2334,271726.8938439626
2335,275128.8414379297
2336,288075.3930403179
2337,195311.67276037493
2338,243945.04558994385
2339,225316.73985338083
2340,364723.3066853027
2341,217484.57569500056
2342,242301.20846718515
2343,243574.09462907366
2344,225401.68806972582
2345,214484.09218527956
2346,211623.94034800064
2347,202988.15059436279
2348,243438.44721937366
2349,196076.79156446908
2350,297121.76034343825
2351,258517.4181690548
2352,254706.70272006598
2353,276081.7333131812
2354,139504.50538774254
2355,145204.27814744294
2356,158294.0332015346
2357,183539.28123117003
2358,200611.2746310549
2359,135778.33216642938
2360,120876.99471140433
2361,148066.17596633465
2362,271973.22861236735
2363,138987.37693827503
2364,153817.69781943294
2365,221515.47043013564
2366,191524.10355309793
2367,218513.65903969968
2368,210883.03257667721
2369,203147.26615776744
2370,162093.72825960958
2371,171233.76756469827
2372,190773.97593678918
2373,257967.0839163424
2374,294709.8113842425
2375,238253.20227865587
2376,291417.9313576053
2377,335619.91180308914
2378,145883.61383940617
2379,219444.44297630005
2380,139403.80598315486
2381,164188.7954906641
2382,201044.47323968628
2383,199308.04979873143
2384,253673.74977705666
2385,154268.732034804
2386,130808.06978330424
2387,140151.0616632299
2388,98948.68093029877
2389,120006.98605799631
2390,148392.4993777083
2391,137046.92934867457
2392,113509.26575091411
2393,152853.57128075295
2394,141125.6163454833
2395,205269.41839489105
2396,148627.9263837075
2397,213008.77268364036
2398,125875.79954705872
2399,76315.56245391202
2400,81655.19116947231
2401,118711.15188825554
2402,137202.79879055187
2403,143568.5193304302
2404,161396.5031478819
2405,152403.07163775444
2406,135058.4200978027
2407,126285.93030892013
2408,157706.98428026386
2409,121789.28966842663
2410,165039.53513816025
2411,118727.05185735822
2412,150002.8947303425
2413,134084.00158768301
2414,146244.20186225188
2415,134918.84641691123
2416,121585.48267637094
2417,135218.1293705106
2418,132756.40813108874
2419,127792.15771204529
2420,116996.15734149543
2421,152447.8365807264
2422,111651.21749347751
2423,108171.34659678144
2424,144482.48058364994
2425,259975.27536162751
2426,120537.23030212597
2427,138904.79986107387
2428,178026.75360667694
2429,114698.28859265262
2430,131950.78419760452
2431,108857.16045242515
2432,149193.42263810497
2433,146535.42993887427
2434,143740.1816352694
2435,148749.33187841257
2436,110364.30096893576
2437,115436.66275382586
2438,120281.83965787303
2439,94371.08247405145
2440,117746.50296792852
2441,75960.40954455349
2442,97991.29314111602
2443,133702.25535282897
2444,131743.05355612462
2445,92076.01552384053
2446,149862.19675649138
2447,169271.79422932904
2448,126851.1972981924
2449,121613.6877241654
2450,144345.18128667644
2451,133537.8060749642
2452,187310.83453850797
2453,100531.56917553875
2454,119447.47098885322
2455,114762.99403230846
2456,119670.15492114551
2457,130751.23790289031
2458,136052.53517793855
2459,114628.12590721619
2460,136794.49441344762
2461,141036.764060277
2462,136847.66435364776
2463,135112.88377926973
2464,181459.9301081185
2465,144860.5003925259
2466,109565.37731093519
2467,118090.82687470342
2468,80477.4695840416
2469,75467.28012042471
2470,199776.4952108676
2471,207690.7863158294
2472,164054.65032998787
2473,115763.35324125936
2474,56060.7232493385
2475,218392.926466045
2476,118092.59905312592
2477,122691.78673618453
2478,147518.7620761387
2479,107905.22471128202
2480,150673.5434800802
2481,128583.8968745438
2482,130911.89361272457
2483,115948.35352693415
2484,122636.83858200857
2485,132597.84586622097
2486,164764.5326795289
2487,159440.5763586413
2488,166336.5772921459
2489,143560.4369442068
2490,140647.50543820922
2491,100923.69611243361
2492,188851.92975017012
2493,161480.38829405818
2494,141342.16930443805
2495,96461.61949553159
2496,251455.02600600987
2497,157409.96896618546
2498,112701.48016289386
2499,84476.01188007974
2500,125255.69554001297
2501,134352.49728035612
2502,132482.85380868005
2503,92449.91988281369
2504,172633.77950522382
2505,221379.21173307675
2506,238196.5388065391
2507,269034.4694531824
2508,233271.8902409531
2509,214657.45737496443
2510,208379.9875018888
2511,171372.74204941862
2512,205092.83796512723
2513,218159.65367172618
2514,267379.40644944133
2515,148003.884912499
2516,173419.8187699994
2517,152215.12926618883
2518,154521.5762565973
2519,225805.52261517246
2520,203990.81191994325
2521,181840.99991050808
2522,225066.18350721642
2523,119041.4721826432
2524,133124.37873710378
2525,138175.9575332945
2526,130460.84611146839
2527,128142.67860686406
2528,122479.31394163978
2529,136515.93628159346
2530,130244.66377273099
2531,242675.69363337234
2532,227933.95601643433
2533,197720.35557206
2534,222149.76379253416
2535,290495.57702443027
2536,233885.91620090097
2537,220063.94625988507
2538,172444.97819084104
2539,190778.06595445305
2540,181645.48606078638
2541,177740.14249210467
2542,174368.11741565965
2543,122239.81728197447
2544,120862.93052069448
2545,132701.28024174468
2546,126254.9571430756
2547,136692.71451177725
2548,151979.69359844545
2549,167604.18665199747
2550,95617.58303757482
2551,149118.88366576593
2552,130383.77416247627
2553,75220.53301930813
2554,96059.23518872564
2555,113510.0067521529
2556,103476.21716192206
2557,106553.55247013026
2558,149531.97704240523
2559,134736.84301136067
2560,156335.04116898982
2561,153135.01156042673
2562,138995.13906353604
2563,150837.1184111828
2564,205663.20885707584
2565,142655.85697309775
2566,169247.88758959828
2567,134370.52822382495
2568,220848.74444792434
2569,243489.08982606503
2570,113663.54689309992
2571,209689.92671880565
2572,125997.87586709899
2573,221690.8216236539
2574,362006.35279045964
2575,140959.34521501363
2576,115686.28952469319
2577,164762.75875050615
2578,85054.99412291522
2579,68111.76986283156
2580,102124.59246207717
2581,120450.25571722654
2582,123889.06814778183
2583,298700.9903239167
2584,178812.8306660169
2585,203909.51097156035
2586,212114.52777330662
2587,182571.21801010333
2588,131771.15950863063
2589,143920.90205008702
2590,212182.2118421801
2591,247882.40416910534
2592,215608.4245832215
2593,242992.9802109704
2594,182893.68568833102
2595,188799.63243605808
2596,280547.39115466445
2597,180308.59006250472
2598,305116.5242872597
2599,314539.41689517593
2600,176177.87911045397
2601,135082.22510278705
2602,86880.52333919104
2603,104988.84226089719
2604,98762.42758439077
2605,82459.72161253142
2606,150334.91753416098
2607,201179.90519226014
2608,213865.9063419759
2609,175713.7787188868
2610,111254.67796520727
2611,124235.57538087209
2612,148130.54024690218
2613,142649.1713084906
2614,131670.4326067785
2615,155180.22672192566
2616,143097.05926154502
2617,171928.99617288445
2618,221419.6099218983
2619,189174.5156455216
2620,181258.25951275934
2621,168965.93246226315
2622,182349.93428229235
2623,242099.63096529583
2624,309966.23060837644
2625,311963.3936383206
2626,170053.52966470848
2627,158162.40313234614
2628,458606.8811481407
2629,592900.5150152557
2630,395670.22413481836
2631,487839.4557033502
2632,436461.58615501545
2633,311597.13837444753
2634,411625.7956038859
2635,156759.1505187642
2636,174678.81838895121
2637,170880.36597891827
2638,282306.6082590524
2639,193916.87962936002
2640,151632.69313251175
2641,108779.03800100225
2642,195792.25328498255
2643,104779.94561043546
2644,118995.01216804567
2645,110118.86524186158
2646,96292.80454471998
2647,100065.048178052
2648,145574.17549853484
2649,163493.91860048036
2650,139059.97920612915
2651,139934.71274104025
2652,384646.477042193
2653,258302.4529406219
2654,265082.7607820262
2655,382538.2365332361
2656,329862.1133129878
2657,343806.68390199076
2658,321701.31312602287
2659,315665.2739167069
2660,367985.7653221429
2661,339444.02955771686
2662,362914.43792673445
2663,271747.1507071613
2664,263823.33680569957
2665,318057.9482306455
2666,295282.79758733604
2667,165317.33167946842
2668,164679.67928547843
2669,189185.82882400326
2670,277315.76145339146
2671,177838.2336681444
2672,204371.53079889435
2673,207867.3140714182
2674,189708.4839027911
2675,175572.9990966194
2676,190426.98139154192
2677,189948.7425552395
2678,253802.96405620527
2679,253811.23683622954
2680,290864.5067889757
2681,376039.05855977425
2682,326343.350186901
2683,539222.5768730709
2684,326966.44386160735
2685,319710.2065361088
2686,252979.41627108655
2687,291386.6560405069
2688,205552.30180592384
2689,206722.74920270193
2690,366379.94783829636
2691,197442.60904226603
2692,143656.54066900417
2693,199277.48266371764
2694,137839.72148954181
2695,191992.72624746867
2696,176453.2504983464
2697,179868.22452532852
2698,206386.4590064682
2699,176922.646627261
2700,161833.2751695821
2701,149391.79036355802
2702,116349.86078426745
2703,116638.4359011889
2704,131247.09205346648
2705,114056.87351911877
2706,118571.10424107872
2707,124501.09696912512
2708,132030.680504869
2709,104599.59893213649
2710,125660.23970737946
2711,300142.6012266585
2712,376025.17217984557
2713,174393.64330901674
2714,150769.72068366187
2715,186839.75388334255
2716,154951.2013953831
2717,201265.8818399488
2718,203563.4778580631
2719,157875.75551654593
2720,166650.61317042788
2721,132778.34530777184
2722,167140.59413115308
2723,135738.12926275504
2724,130184.55577442338
2725,127558.44085192565
2726,151672.96492734068
2727,179666.71918195198
2728,182624.43552288727
2729,148819.20680016585
2730,154159.74867453097
2731,120272.30249438879
2732,140380.03419174557
2733,155546.16336558532
2734,159199.63120616713
2735,140909.19701660727
